PaymentID,OrderID,PaymentMethod,Amount,PaymentDate
5560,11167,Debit Card,96.76,2023-12-11
5561,11168,Debit Card,100.1,2026-02-19
5562,11169,Bank Transfer,738.72,2024-10-04
5563,11170,Bank Transfer,4155.55,2024-06-24
5564,11171,Bank Transfer,62.28,2024-02-16
5565,11174,PayPal,168.7,2024-12-31
5566,11175,Bank Transfer,17.52,2023-11-30
5567,11178,Credit Card,2523.36,2025-07-12
5568,11179,PayPal,327.2,2024-10-27
5569,11184,Debit Card,323.4,2025-01-19
5570,11194,Bank Transfer,47.7,2025-05-20
5571,11196,Credit Card,67.48,2024-04-04
5572,11197,Debit Card,820.8,2024-04-04
5573,11199,Credit Card,96.2,2025-02-19
5574,11200,Debit Card,484.74,2025-01-07
5575,11202,Bank Transfer,1075.05,2024-04-13
5576,11206,Bank Transfer,2215.89,2025-08-26
5577,11209,PayPal,1723.47,2023-11-02
5578,11211,Debit Card,812.07,2025-01-18
5579,11216,Debit Card,2588.46,2024-01-08
5580,11217,Debit Card,134.96,2023-10-15
5581,11226,Bank Transfer,952.84,2023-11-16
5582,11227,PayPal,66.78,2024-01-02
5583,11228,Credit Card,179.6,2024-10-14
5584,11229,Debit Card,37.05,2024-06-07
5585,11230,Bank Transfer,776.56,2024-10-30
5586,11231,PayPal,80.08,2024-02-02
5587,11232,Bank Transfer,85.6,2025-07-30
5588,11233,Debit Card,192.66,2024-07-07
5589,11234,Bank Transfer,5187.84,2023-08-21
5590,11235,Credit Card,414.9,2024-09-14
5591,11236,Credit Card,276.57,2025-06-22
5592,11237,Bank Transfer,123.06,2026-03-29
5593,11238,Debit Card,146.97,2024-01-15
5594,11242,Bank Transfer,58.8,2024-05-13
5595,11243,Credit Card,319.3,2024-02-23
5596,11245,Debit Card,34.2,2024-01-02
5597,11248,Debit Card,176.4,2024-04-04
5598,11250,Credit Card,994.95,2024-07-29
5599,11253,PayPal,36.26,2024-07-11
5600,11254,PayPal,5176.92,2024-02-23
5601,11256,Credit Card,21.4,2023-11-24
5602,11259,Bank Transfer,52.32,2024-06-26
5603,11260,Debit Card,807.4,2025-07-20
5604,11262,Credit Card,84.35,2024-12-29
5605,11266,PayPal,209.51,2025-06-17
5606,11267,PayPal,224.56,2025-05-13
5607,11273,PayPal,137.64,2026-04-09
5608,11274,PayPal,176.01,2025-08-19
5609,11275,Bank Transfer,481.74,2024-07-09
5610,11277,PayPal,143.15,2024-09-26
5611,11280,Credit Card,275.76,2023-09-20
5612,11281,Bank Transfer,57.24,2024-04-29
5613,11283,Debit Card,200.2,2025-06-30
5614,11286,PayPal,134.7,2024-06-15
5615,11288,Credit Card,131.25,2023-06-22
5616,11289,Bank Transfer,4807.26,2025-03-08
5617,11291,Debit Card,387.04,2025-03-09
5618,11292,Bank Transfer,2593.92,2024-08-06
5619,11296,Credit Card,7765.38,2025-08-20
5620,11298,PayPal,1902.87,2024-09-13
5621,11300,Bank Transfer,595.08,2025-10-23
5622,11301,Credit Card,589.8,2025-09-23
5623,11302,PayPal,439.0,2025-12-11
5624,11303,Credit Card,24.7,2025-04-22
5625,11304,PayPal,4749.2,2025-12-09
5626,11306,Debit Card,688.2,2024-04-14
5627,11307,PayPal,7908.08,2024-10-22
5628,11312,Credit Card,145.29,2024-02-25
5629,11313,Bank Transfer,3589.59,2025-01-09
5630,11314,PayPal,3321.78,2024-11-25
5631,11316,Debit Card,225.04,2024-07-18
5632,11318,Bank Transfer,65.62,2024-08-09
5633,11320,PayPal,384.8,2025-09-01
5634,11321,Bank Transfer,161.48,2024-10-10
5635,11322,PayPal,376.58,2025-03-06
5636,11327,Debit Card,233.56,2024-11-20
5637,11332,Credit Card,827.28,2023-07-14
5638,11334,Credit Card,23.67,2024-03-28
5639,11335,PayPal,89.8,2024-03-15
5640,11337,Debit Card,34.88,2024-10-16
5641,11338,Debit Card,111.45,2024-05-29
5642,11339,PayPal,328.9,2024-05-22
5643,11340,Debit Card,186.96,2024-04-22
5644,11341,Bank Transfer,860.52,2025-01-28
5645,11344,Credit Card,1725.64,2024-09-20
5646,11347,Bank Transfer,8008.56,2025-07-16
5647,11348,Debit Card,219.69,2024-12-13
5648,11354,Debit Card,495.36,2024-04-22
5649,11355,PayPal,387.95,2025-09-20
5650,11357,Bank Transfer,1039.36,2025-02-05
5651,11358,Credit Card,5956.74,2024-09-08
5652,11360,Debit Card,29.05,2024-05-01
5653,11361,PayPal,481.0,2025-04-19
5654,11363,Debit Card,191.16,2025-02-19
5655,11365,Credit Card,477.8,2025-08-22
5656,11366,PayPal,11440.8,2025-04-14
5657,11367,Debit Card,171.92,2024-10-23
5658,11369,Credit Card,93.14,2025-01-28
5659,11370,Credit Card,817.46,2023-12-29
5660,11372,Credit Card,155.18,2024-10-18
5661,11375,Credit Card,5837.31,2024-11-03
5662,11376,Debit Card,520.08,2025-08-02
5663,11378,Credit Card,390.06,2025-06-19
5664,11383,PayPal,122.05,2023-10-05
5665,11385,Debit Card,539.0,2025-08-05
5666,11388,Bank Transfer,21.4,2024-02-17
5667,11392,PayPal,243.02,2025-03-23
5668,11393,Debit Card,2023.04,2025-08-03
5669,11395,PayPal,2040.1,2025-12-31
5670,11396,Debit Card,120.86,2025-04-01
5671,11399,Debit Card,679.49,2025-05-17
5672,11400,Debit Card,3791.0,2024-08-30
5673,11401,Debit Card,44.1,2025-11-09
5674,11404,Bank Transfer,97.98,2025-05-08
5675,11406,Credit Card,431.2,2024-11-30
5676,11408,Debit Card,88.36,2025-12-23
5677,11409,Debit Card,807.06,2024-10-02
5678,11410,PayPal,214.32,2025-09-30
5679,11412,PayPal,367.68,2025-10-03
5680,11413,Bank Transfer,409.0,2023-10-06
5681,11414,Bank Transfer,304.5,2024-07-26
5682,11415,Debit Card,7783.08,2024-03-19
5683,11416,PayPal,285.66,2025-01-27
5684,11417,PayPal,47.04,2025-03-22
5685,11420,Credit Card,145.98,2024-09-03
5686,11425,Bank Transfer,484.05,2024-11-27
5687,11426,Bank Transfer,816.04,2025-09-16
5688,11427,Bank Transfer,200.2,2023-08-27
5689,11428,PayPal,1776.03,2024-11-21
5690,11429,Debit Card,395.55,2024-12-05
5691,11430,Credit Card,1167.8,2024-06-18
5692,11432,PayPal,178.32,2025-01-20
5693,11433,Bank Transfer,429.8,2025-02-19
5694,11435,Credit Card,290.58,2024-10-25
5695,11437,Debit Card,2531.55,2025-10-28
5696,11439,Debit Card,157.2,2025-03-10
5697,11442,Credit Card,2653.7,2025-05-10
5698,11443,Debit Card,96.39,2024-06-17
5699,11444,PayPal,186.9,2024-07-31
5700,11447,Debit Card,2274.6,2023-10-29
5701,11448,Bank Transfer,544.48,2023-09-25
5702,11450,PayPal,170.58,2025-05-11
5703,11452,Credit Card,948.04,2024-10-07
5704,11453,Debit Card,2810.43,2024-05-12
5705,11454,Debit Card,49.14,2026-03-22
5706,11455,PayPal,85.29,2025-01-27
5707,11457,Bank Transfer,347.31,2025-06-03
5708,11458,PayPal,403.95,2024-11-02
5709,11461,PayPal,207.45,2024-06-09
5710,11463,Debit Card,2593.92,2026-02-18
5711,11465,Debit Card,352.02,2024-09-26
5712,11466,Bank Transfer,1088.96,2024-09-29
5713,11467,Credit Card,604.3,2024-04-03
5714,11469,PayPal,726.66,2024-01-15
5715,11470,PayPal,328.1,2025-03-06
5716,11471,Credit Card,157.5,2024-12-13
5717,11477,Bank Transfer,178.32,2025-05-11
5718,11484,PayPal,47.18,2026-02-05
5719,11485,Debit Card,191.58,2024-01-05
5720,11486,PayPal,181.29,2024-01-31
5721,11487,PayPal,17174.8,2025-02-26
5722,11489,Bank Transfer,93.45,2025-08-17
5723,11490,Bank Transfer,47.16,2024-09-25
5724,11491,PayPal,1744.16,2025-03-26
5725,11493,Bank Transfer,716.7,2024-05-10
5726,11494,PayPal,1506.32,2025-05-29
5727,11498,Debit Card,1224.27,2025-02-04
5728,11499,Debit Card,738.63,2024-03-18
5729,11501,Debit Card,3254.85,2024-08-07
5730,11502,Bank Transfer,237.36,2025-01-24
5731,11503,Debit Card,1944.4,2025-06-01
5732,11504,PayPal,38.22,2025-06-19
5733,11505,Bank Transfer,2883.84,2024-07-30
5734,11506,Credit Card,955.6,2025-06-16
5735,11508,Credit Card,299.2,2024-04-25
5736,11510,Debit Card,15.72,2024-12-03
5737,11511,Credit Card,1263.68,2024-10-29
5738,11512,Debit Card,175.8,2025-05-08
5739,11513,Debit Card,3318.14,2024-11-07
5740,11514,Credit Card,93.48,2024-09-24
5741,11515,Debit Card,1622.68,2025-06-05
5742,11518,Bank Transfer,1319.67,2025-08-02
5743,11521,Debit Card,186.28,2025-03-03
5744,11522,Debit Card,124.38,2024-01-23
5745,11525,Bank Transfer,1951.2,2024-11-12
5746,11527,Credit Card,948.68,2026-01-18
5747,11529,PayPal,129.9,2025-02-10
5748,11530,Bank Transfer,205.8,2025-05-30
5749,11531,Credit Card,256.64,2024-11-25
5750,11535,PayPal,403.4,2024-01-13
5751,11538,Debit Card,734.27,2025-09-28
5752,11539,PayPal,513.77,2025-04-05
5753,11540,Credit Card,64.95,2024-05-24
5754,11541,PayPal,101.22,2023-08-20
5755,11549,Credit Card,95.22,2024-10-11
5756,11550,Bank Transfer,244.95,2025-12-11
5757,11551,Credit Card,198.36,2024-06-25
5758,11552,Bank Transfer,207.69,2026-01-15
5759,11554,PayPal,2968.25,2025-02-17
5760,11555,PayPal,419.13,2024-04-06
5761,11557,Debit Card,4155.55,2024-01-04
5762,11562,PayPal,934.24,2025-03-05
5763,11563,PayPal,483.8,2024-09-17
5764,11565,Bank Transfer,304.5,2026-02-21
5765,11572,Credit Card,96.76,2025-03-29
5766,11577,PayPal,87.74,2024-09-04
5767,11580,PayPal,122.28,2025-01-20
5768,11583,Bank Transfer,448.0,2025-03-03
5769,11584,Bank Transfer,955.6,2025-09-05
5770,11585,PayPal,245.84,2025-12-12
5771,11586,Bank Transfer,454.45,2024-10-02
5772,11589,Debit Card,727.11,2024-12-18
5773,11590,Credit Card,1864.92,2024-11-24
5774,11593,Bank Transfer,947.2,2023-12-08
5775,11594,Bank Transfer,4969.02,2024-05-20
5776,11597,Bank Transfer,873.63,2024-10-05
5777,11601,Credit Card,203.8,2025-04-10
5778,11602,Credit Card,53.92,2024-10-11
5779,11603,Debit Card,6.0,2025-02-05
5780,11604,Credit Card,191.16,2025-02-01
5781,11606,PayPal,4405.62,2024-10-08
5782,11607,PayPal,816.18,2024-05-01
5783,11611,PayPal,3244.32,2025-05-23
5784,11614,Debit Card,173.96,2025-07-17
5785,11616,Bank Transfer,3082.62,2025-04-18
5786,11617,PayPal,526.44,2024-07-04
5787,11620,Bank Transfer,877.4,2024-03-01
5788,11621,Credit Card,40.9,2024-12-29
5789,11622,PayPal,32.89,2025-09-24
5790,11624,Credit Card,1717.48,2024-11-14
5791,11625,Credit Card,47.96,2024-10-12
5792,11626,Credit Card,419.13,2025-02-22
5793,11630,Bank Transfer,1075.05,2025-07-22
5794,11633,Bank Transfer,2202.81,2025-06-14
5795,11636,Bank Transfer,145.32,2024-10-17
5796,11638,Credit Card,85.86,2024-12-17
5797,11640,PayPal,3254.85,2024-07-09
5798,11642,Credit Card,4.0,2025-07-09
5799,11644,Bank Transfer,87.2,2024-04-20
5800,11647,Bank Transfer,1602.42,2024-03-29
5801,11648,Bank Transfer,358.4,2024-12-12
5802,11653,PayPal,85.6,2024-05-27
5803,11655,PayPal,429.8,2024-02-03
5804,11657,PayPal,975.6,2025-04-26
5805,11658,Debit Card,4080.2,2025-06-06
5806,11659,Credit Card,94.32,2025-05-04
5807,11661,Debit Card,89.79,2024-10-23
5808,11666,Debit Card,6.0,2025-05-16
5809,11667,Credit Card,26.25,2023-09-13
5810,11670,PayPal,27.64,2024-02-26
5811,11675,PayPal,389.28,2025-06-19
5812,11676,PayPal,1579.6,2024-12-03
5813,11677,Bank Transfer,64.2,2026-01-18
5814,11680,Debit Card,5152.44,2023-12-22
5815,11681,Bank Transfer,140.22,2024-07-08
5816,11683,Debit Card,3891.54,2024-11-10
5817,11685,PayPal,170.64,2026-01-05
5818,11686,Credit Card,1969.68,2024-08-16
5819,11687,Credit Card,109.76,2025-05-29
5820,11688,PayPal,56.88,2025-07-12
5821,11690,PayPal,3082.62,2024-07-19
5822,11691,Debit Card,205.29,2024-09-22
5823,11693,Debit Card,3794.72,2025-02-15
5824,11695,Debit Card,680.6,2026-02-05
5825,11701,Bank Transfer,134.7,2025-02-09
5826,11706,PayPal,302.88,2024-06-18
5827,11708,Bank Transfer,2839.69,2024-06-24
5828,11711,Credit Card,32.89,2025-11-19
5829,11713,Bank Transfer,2647.44,2025-11-25
5830,11714,Debit Card,389.28,2024-08-15
5831,11717,Credit Card,50.04,2025-06-13
5832,11718,Credit Card,211.43,2024-02-28
5833,11719,Bank Transfer,586.52,2025-10-29
5834,11721,PayPal,124.56,2024-01-25
5835,11722,Bank Transfer,8.0,2024-06-20
5836,11724,PayPal,426.3,2024-10-16
5837,11725,Bank Transfer,673.4,2025-03-09
5838,11728,Credit Card,727.11,2025-10-19
5839,11730,PayPal,192.06,2024-12-15
5840,11731,PayPal,55.23,2024-09-03
5841,11733,Debit Card,269.02,2025-12-13
5842,11734,Debit Card,207.6,2024-06-12
5843,11735,Bank Transfer,545.34,2025-05-07
5844,11738,Debit Card,2202.81,2024-12-29
5845,11739,Bank Transfer,227.64,2024-03-20
5846,11740,Debit Card,10656.18,2025-02-20
5847,11741,Credit Card,568.32,2024-09-26
5848,11743,Bank Transfer,825.6,2023-10-21
5849,11745,Debit Card,310.36,2026-04-17
5850,11746,PayPal,2.0,2023-11-02
5851,11747,Credit Card,646.32,2024-02-08
5852,11752,Bank Transfer,775.9,2024-12-30
5853,11753,PayPal,41.46,2025-04-01
5854,11754,Bank Transfer,184.05,2025-08-18
5855,11757,PayPal,1345.1,2024-12-05
5856,11759,Credit Card,495.9,2024-08-18
5857,11760,Credit Card,34.2,2024-08-25
5858,11761,Credit Card,3097.5,2025-04-28
5859,11766,Debit Card,3052.28,2025-06-09
5860,11768,PayPal,385.56,2025-08-11
5861,11769,PayPal,188.29,2025-04-11
5862,11770,Debit Card,26.96,2024-11-12
5863,11773,Debit Card,101.22,2025-11-14
5864,11774,Bank Transfer,1296.96,2025-08-24
5865,11776,Credit Card,257.88,2024-04-05
5866,11777,Bank Transfer,234.68,2024-08-29
5867,11778,Debit Card,451.15,2025-06-03
5868,11779,Debit Card,448.0,2025-02-16
5869,11780,PayPal,138.2,2024-12-02
5870,11781,Credit Card,1802.4,2024-06-12
5871,11783,Bank Transfer,161.7,2025-02-20
5872,11784,Debit Card,146.46,2025-01-14
5873,11785,Bank Transfer,345.75,2024-05-29
5874,11786,Debit Card,764.64,2025-01-09
5875,11789,Bank Transfer,1694.61,2025-04-10
5876,11791,Credit Card,22.81,2024-10-23
5877,11792,Debit Card,170.87,2026-03-24
5878,11795,Debit Card,3561.9,2023-10-04
5879,11796,Debit Card,1416.8,2025-01-07
5880,11797,Credit Card,69.1,2024-06-13
5881,11798,PayPal,296.7,2024-01-20
5882,11800,PayPal,481.95,2023-10-11
5883,11805,Debit Card,33.96,2025-06-12
5884,11806,Debit Card,341.28,2025-06-25
5885,11808,PayPal,16.87,2024-09-02
5886,11821,PayPal,782.3,2023-09-15
5887,11822,PayPal,237.72,2024-10-02
5888,11823,Bank Transfer,97.64,2024-11-11
5889,11825,Credit Card,219.69,2025-05-20
5890,11827,Bank Transfer,1561.35,2023-10-07
5891,11828,PayPal,128.04,2023-09-28
5892,11829,PayPal,10296.72,2024-10-14
5893,11831,Bank Transfer,650.1,2024-09-27
5894,11835,PayPal,440.91,2025-09-08
5895,11837,Bank Transfer,4966.8,2024-05-11
5896,11839,PayPal,74.8,2025-02-22
5897,11844,Bank Transfer,991.8,2024-08-28
5898,11850,PayPal,142.88,2025-06-12
5899,11851,PayPal,55.23,2025-07-03
5900,11853,Credit Card,320.8,2025-05-22
5901,11857,Bank Transfer,124.38,2024-12-10
5902,11860,Bank Transfer,136.86,2024-08-05
5903,11864,Credit Card,809.6,2024-08-17
5904,11866,Credit Card,3651.03,2025-12-01
5905,11867,Bank Transfer,320.1,2024-01-17
5906,11872,Debit Card,398.16,2024-12-18
5907,11873,Bank Transfer,932.46,2025-05-02
5908,11874,Debit Card,95.92,2025-02-26
5909,11876,PayPal,96.3,2024-02-07
5910,11878,PayPal,93.45,2024-03-27
5911,11879,Debit Card,204.5,2025-09-09
5912,11880,Credit Card,198.36,2025-08-02
5913,11883,Credit Card,204.5,2024-05-25
5914,11888,PayPal,68.43,2025-03-19
5915,11889,Credit Card,1210.59,2024-07-22
5916,11890,Debit Card,115.77,2024-11-14
5917,11891,Credit Card,625.84,2023-08-10
5918,11892,PayPal,145.29,2025-09-06
5919,11895,PayPal,38.16,2025-02-26
5920,11897,Bank Transfer,320.8,2023-11-25
5921,11898,PayPal,1989.9,2026-04-04
5922,11900,Bank Transfer,101.22,2024-10-03
5923,11902,PayPal,219.69,2025-08-25
5924,11903,Debit Card,20.0,2025-10-16
5925,11904,Debit Card,344.4,2025-07-27
5926,11905,PayPal,1224.06,2024-06-28
5927,11907,Credit Card,920.7,2024-11-19
5928,11909,PayPal,1468.54,2025-05-01
5929,11910,PayPal,721.84,2026-02-05
5930,11911,PayPal,1332.96,2024-02-16
5931,11912,PayPal,237.72,2024-04-05
5932,11920,Bank Transfer,223.51,2024-12-27
5933,11928,Credit Card,845.72,2025-06-01
5934,11932,PayPal,122.7,2025-12-23
5935,11933,Credit Card,583.32,2023-08-19
5936,11934,Bank Transfer,3924.36,2025-07-25
5937,11935,PayPal,239.44,2023-11-09
5938,11936,PayPal,145.29,2024-12-17
5939,11939,Bank Transfer,169.8,2023-11-11
5940,11940,Credit Card,55.1,2025-05-05
5941,11941,Debit Card,353.44,2026-04-05
5942,11943,Credit Card,2024.0,2025-05-28
5943,11944,Debit Card,385.32,2024-07-06
5944,11949,Debit Card,176.8,2025-08-20
5945,11950,PayPal,21.4,2024-11-14
5946,11951,Credit Card,47.16,2024-03-08
5947,11953,Debit Card,85.6,2024-09-03
5948,11955,Debit Card,206.46,2024-08-18
5949,11958,Credit Card,31.93,2026-01-04
5950,11960,PayPal,176.8,2024-08-02
5951,11961,Bank Transfer,620.72,2025-05-05
5952,11962,Debit Card,484.3,2026-03-20
5953,11964,PayPal,90.23,2025-02-24
5954,11965,PayPal,360.92,2025-05-22
5955,11966,Bank Transfer,111.15,2024-07-18
5956,11968,Debit Card,364.53,2026-01-20
5957,11969,Bank Transfer,3082.62,2025-07-11
5958,11971,Credit Card,61.75,2024-05-22
5959,11973,Bank Transfer,1417.32,2025-06-28
5960,11974,Credit Card,782.3,2025-01-01
5961,11975,PayPal,650.1,2025-06-11
5962,11977,Bank Transfer,38.22,2024-08-24
5963,11978,Credit Card,7342.7,2024-09-20
5964,11980,Debit Card,2883.84,2024-08-23
5965,11982,Debit Card,583.32,2025-02-09
5966,11984,Debit Card,355.86,2023-09-08
5967,11985,PayPal,182.48,2025-06-08
5968,11987,PayPal,984.84,2025-04-21
5969,11988,Debit Card,384.8,2025-02-03
5970,11989,Bank Transfer,186.84,2025-06-24
5971,11990,Bank Transfer,3318.14,2024-05-13
5972,11991,PayPal,293.94,2025-04-22
5973,11992,PayPal,3796.32,2025-03-27
5974,11993,Credit Card,2.0,2023-12-11
5975,11995,Credit Card,182.7,2024-06-12
5976,11996,PayPal,3725.1,2025-08-07
5977,11999,Credit Card,192.4,2025-05-20
5978,12001,PayPal,31.74,2025-02-03
5979,12002,PayPal,130.02,2024-06-19
5980,12003,Bank Transfer,11.99,2024-03-09
5981,12004,Credit Card,44.18,2023-09-20
5982,12010,Credit Card,1477.26,2025-03-23
5983,12012,Debit Card,18.0,2024-11-01
5984,12017,Credit Card,124.38,2025-01-16
5985,12018,Debit Card,186.9,2025-10-29
5986,12023,Bank Transfer,360.48,2025-07-23
5987,12024,PayPal,955.6,2025-09-20
5988,12027,Credit Card,410.69,2024-03-19
5989,12028,Credit Card,2221.6,2024-05-31
5990,12032,PayPal,347.31,2025-02-01
5991,12033,Bank Transfer,32.1,2024-07-07
5992,12034,Credit Card,202.05,2025-11-15
5993,12036,PayPal,67.4,2024-03-27
5994,12037,Bank Transfer,75.72,2024-03-14
5995,12039,PayPal,465.54,2024-03-08
5996,12049,Credit Card,340.62,2024-08-01
5997,12051,Bank Transfer,237.36,2024-02-08
5998,12053,PayPal,2021.1,2025-01-05
5999,12054,Debit Card,455.28,2024-10-31
6000,12055,PayPal,43.6,2023-10-01
6001,12057,Debit Card,69.1,2025-02-21
6002,12059,PayPal,548.1,2025-02-23
6003,12064,PayPal,26.16,2025-02-04
6004,12065,Bank Transfer,269.5,2023-07-28
6005,12066,Debit Card,2655.0,2023-12-06
6006,12067,Credit Card,108.3,2026-04-07
6007,12068,PayPal,340.74,2025-03-04
6008,12070,Bank Transfer,365.4,2023-07-11
6009,12072,Bank Transfer,96.86,2024-07-04
6010,12075,Bank Transfer,221.0,2025-05-01
6011,12077,Debit Card,15.72,2025-05-10
6012,12078,Credit Card,207.69,2026-04-11
6013,12081,Bank Transfer,4360.4,2024-06-15
6014,12083,Debit Card,135.84,2024-12-28
6015,12084,Debit Card,237.72,2024-06-18
6016,12085,Debit Card,47.04,2024-11-16
6017,12086,Credit Card,511.74,2025-04-12
6018,12088,PayPal,2483.4,2025-03-04
6019,12091,PayPal,195.96,2025-05-05
6020,12093,Debit Card,1105.72,2024-12-12
6021,12094,Debit Card,2023.04,2024-05-11
6022,12096,Bank Transfer,4080.2,2025-09-12
6023,12100,Credit Card,481.95,2024-12-11
6024,12102,Debit Card,6864.48,2025-05-17
6025,12103,PayPal,955.6,2024-05-01
6026,12104,Debit Card,116.2,2025-08-06
6027,12105,PayPal,46.57,2024-12-05
6028,12106,Bank Transfer,50.04,2024-04-09
6029,12107,PayPal,1591.92,2024-11-09
6030,12108,Bank Transfer,483.8,2025-04-25
6031,12109,Credit Card,203.8,2025-05-07
6032,12113,Credit Card,53.92,2025-02-22
6033,12114,Credit Card,309.4,2024-01-22
6034,12115,Bank Transfer,244.1,2024-10-27
6035,12117,PayPal,435.42,2025-02-25
6036,12118,Credit Card,86.45,2025-06-01
6037,12120,PayPal,231.54,2025-03-29
6038,12123,PayPal,246.24,2024-10-06
6039,12124,Debit Card,403.7,2024-07-16
6040,12125,Bank Transfer,294.9,2025-03-25
6041,12127,Debit Card,436.04,2025-01-06
6042,12128,Bank Transfer,161.7,2024-11-04
6043,12131,Bank Transfer,4006.05,2025-01-28
6044,12132,Debit Card,582.58,2023-12-02
6045,12133,Debit Card,296.7,2024-02-08
6046,12135,Debit Card,560.7,2024-10-20
6047,12136,Bank Transfer,205.8,2025-07-09
6048,12138,PayPal,234.68,2025-04-15
6049,12139,Debit Card,414.9,2025-09-07
6050,12140,Debit Card,325.05,2023-12-26
6051,12141,Credit Card,57.24,2024-05-06
6052,12144,Credit Card,1691.44,2024-08-25
6053,12145,Debit Card,35.72,2025-06-10
6054,12146,PayPal,143.15,2024-02-24
6055,12147,Bank Transfer,98.3,2024-05-26
6056,12148,Bank Transfer,586.52,2025-04-29
6057,12150,Debit Card,1541.31,2025-09-24
6058,12152,Bank Transfer,491.5,2026-01-02
6059,12153,Debit Card,5931.06,2024-08-03
6060,12155,Credit Card,224.5,2024-05-04
6061,12156,Credit Card,983.0,2024-09-11
6062,12158,Debit Card,220.9,2025-11-07
6063,12159,Debit Card,6.74,2024-04-18
6064,12160,Bank Transfer,20.0,2024-10-20
6065,12161,Debit Card,91.24,2026-02-26
6066,12163,Credit Card,919.2,2024-03-12
6067,12166,Debit Card,24.41,2025-03-15
6068,12170,PayPal,102.9,2023-10-09
6069,12178,PayPal,988.51,2023-10-12
6070,12183,Credit Card,87.6,2025-11-05
6071,12184,Bank Transfer,110.04,2025-06-16
6072,12187,Bank Transfer,62.88,2025-01-26
6073,12189,Debit Card,28.62,2025-01-24
