ShipmentID,OrderID,ShipmentDate,Carrier,TrackingNumber
13722,13722,2024-11-09,USPS,1ea2f33c-2d9b-4b47-844a-832fc7c31eb9
13723,13723,2025-02-28,USPS,20dd342c-551c-483b-ba5b-a7689712fe5c
13724,13724,2024-10-23,USPS,62511379-690f-4560-9265-c2aa47532bf1
13725,13725,2025-03-25,DHL,8ee6dbce-bb00-4869-868a-21d52f8e4d6e
13726,13726,2025-01-29,DHL,90cef328-202c-4043-b7ae-f6aceebe71af
13727,13727,2023-07-03,FedEx,78e54f8e-ec87-40a0-ac9c-ed8e09f67b93
13728,13728,2025-01-11,USPS,bad7940f-ce96-4095-898c-9c345250f3bb
13729,13729,2024-07-06,USPS,8388e546-c5c0-448a-8b3c-2a89126dc7e4
13730,13730,2024-09-25,FedEx,e8719f53-4366-4fff-9531-ad72d76ab86e
13731,13731,2023-08-03,UPS,d8c7f5c6-aa06-45ac-bc61-5a27b1766268
13732,13732,2023-11-23,UPS,b7d3f662-f287-462a-a34e-3f9cc333a9de
13733,13733,2024-06-28,DHL,aa22638d-712a-4d49-b484-07cbebf226ba
13734,13734,2023-09-03,USPS,1ae8b949-cb01-4863-b2cb-452984f8a21b
13735,13735,2023-06-16,USPS,1d3f199f-39bb-44ba-b593-4bb5bee93a91
13736,13736,2025-05-13,USPS,4ae9a3ed-f9a7-44e4-acbd-a4075a7e9761
13737,13737,2024-01-13,USPS,e25abd7d-99d0-474d-8869-787dddb6e4a8
13738,13738,2023-06-26,FedEx,6bc9b4c3-9c55-4b4c-9304-2fb15f8d8a81
13739,13739,2025-01-26,UPS,e22402f6-364a-4bf3-adf4-1f7bc6d3b068
13740,13740,2023-11-14,DHL,f697fa37-4be7-42ee-ae85-cb086b955f14
13741,13741,2024-03-14,UPS,2b7e1101-c2d1-497c-ab6f-2673dc7edbb3
13742,13742,2025-03-10,DHL,5f0f8849-2f82-47a0-a939-c30d0630967a
13743,13743,2024-12-02,USPS,0a1a3f1f-54f6-42ea-811a-7230a55f6d5f
13744,13744,2025-03-23,USPS,e75b77f0-f4a6-45b7-a79e-17cefaeeec98
13745,13745,2023-11-20,FedEx,5315fc61-3dff-4736-8a73-c452c9a65b94
13746,13746,2024-07-02,FedEx,00be979c-189d-4083-b05a-54304601d6e8
13747,13747,2024-01-05,DHL,8c539cfa-4c27-4740-b5f6-77149cb88783
13748,13748,2025-03-10,USPS,21d1c5d7-c59e-4788-b41b-ff87b2360be9
13749,13749,2024-12-14,DHL,b4e3640d-9f11-494a-9bd4-7c1b8a8e34a9
13750,13750,2023-05-28,FedEx,3eae634b-b864-432a-98a8-eaa13399310c
13751,13751,2024-12-17,DHL,9188d45a-cc28-43af-aba1-91742e4c463a
13752,13752,2024-07-23,FedEx,350924c0-5315-4e7e-92d3-32e5dcf2b31f
13753,13753,2024-07-04,FedEx,bd0cf960-660f-43f2-9e7a-c67edbc41329
13754,13754,2023-12-30,UPS,a20f1641-f7b1-47cc-81eb-fbe599a93c8e
13755,13755,2023-09-24,FedEx,c904d58e-c61c-423b-ad30-cc081521cb36
13756,13756,2025-01-03,DHL,84936a50-5a03-457f-9a12-5c343fdb7189
13757,13757,2024-03-15,USPS,3422327a-c77c-44b6-8381-d0c2b819e341
13758,13758,2024-03-10,FedEx,5941c6b5-cd63-47d4-bb75-f959cd7bf1a9
13759,13759,2024-03-02,USPS,9e7aaa3a-7a4f-4956-b706-cded36b93302
13760,13760,2024-07-09,FedEx,6f240d6e-4491-40df-8a53-e15e6291f109
13761,13761,2024-12-26,USPS,20c57089-f094-41bc-8a84-9aa3ae47f364
13762,13762,2024-10-03,USPS,8797fd79-8c9b-4807-bcac-b0f896d89730
13763,13763,2024-10-20,FedEx,7d3fca76-258b-432c-a0b1-6c356e9d94aa
13764,13764,2025-02-05,FedEx,f2e66de3-3c66-40f5-bb0a-ced4b9255446
13765,13765,2025-01-01,USPS,9d01ecbb-4ba5-4e3f-9f9d-4b1182f3d115
13766,13766,2023-09-07,USPS,e4d764cf-8085-4529-b3e9-44753e0b8c8e
13767,13767,2024-12-13,USPS,77c7d177-bd1c-44be-83da-262a824ae5b7
13768,13768,2023-11-19,USPS,fe49ae0d-76ba-4842-99f2-1a99f6b65de6
13769,13769,2024-02-19,USPS,edeecf71-3da7-4552-baf8-f8605c0b01e7
13770,13770,2025-01-07,DHL,4352e942-8b2f-456e-81ad-d11087d50df0
13771,13771,2023-08-10,DHL,dfa0cbbc-0dda-4287-8aec-9d227e7c266b
13772,13772,2023-06-12,UPS,b6f25a5c-3d2e-43da-8d8e-f91dd17daf6d
13773,13773,2024-06-23,DHL,e602a779-0317-49ac-8d76-ca536e2daf03
13774,13774,2023-09-19,UPS,f4279509-4516-4844-b202-8f7db48c92dd
13775,13775,2025-03-26,UPS,ae5fb57a-3f72-4a0b-a2be-6906a7f12203
13776,13776,2023-09-20,FedEx,641c1a98-390f-4c73-94ea-fc52a942a1c2
13777,13777,2023-09-10,FedEx,be055bee-3255-461c-a6ec-72460b5da98e
13778,13778,2025-02-20,DHL,35ccfa79-ec01-45f4-bca7-f6010d35733e
13779,13779,2025-04-15,FedEx,5a2776cd-cc57-42ff-a722-c7250a24e1db
13780,13780,2025-01-15,DHL,6dcda1f7-aff3-4956-aec8-5722a29820ef
13781,13781,2024-07-10,USPS,2a85aa58-4036-4d51-8f5d-db240bec2b7f
13782,13782,2025-05-05,FedEx,80e5287d-6356-4ad2-b2f3-d4e4924a3f6f
13783,13783,2023-12-07,FedEx,5963c779-444a-4ef2-b9f5-5bd5bc6ed122
13784,13784,2023-12-26,UPS,f9c7617b-e6a3-425b-bbc6-14f6385326d3
13785,13785,2025-04-19,DHL,dab3562f-5f52-41d0-81d9-996601323bf3
13786,13786,2023-09-29,USPS,e026c14d-03cf-4ce3-a524-1a5d258287c0
13787,13787,2024-12-02,FedEx,a00dada4-52c3-4d2b-a7fc-6b7b2318a89b
13788,13788,2024-11-03,USPS,6a1753fa-0ed0-40a4-b6ce-2fe2df29392c
13789,13789,2023-06-01,DHL,90b4286d-6e8c-406c-8ad2-6580bcac4225
13790,13790,2023-07-07,FedEx,83b3b269-ca53-48c7-aa5c-571d7b93e7bb
13791,13791,2023-06-17,FedEx,280f6afb-26d7-4a60-a27a-8d11723dbe69
13792,13792,2025-05-25,USPS,026b42fb-ec8b-4c29-8d3f-e2d20f4d3491
13793,13793,2024-04-02,FedEx,24546dd3-2dd7-4b2d-89c5-1cae0f3e6368
13794,13794,2024-07-30,FedEx,367a7ec8-07fd-4387-b9aa-ab30748bd3e8
13795,13795,2023-07-04,USPS,d030599e-0324-4b45-a8c5-1f7336c9c3a4
13796,13796,2023-08-23,DHL,679aa17a-8ad6-49ed-832d-c9a4118c0abe
13797,13797,2024-04-04,DHL,f3a79942-dec9-410f-b739-7fc653a14b50
13798,13798,2024-11-05,DHL,fbe8fc2a-750e-4de5-86e1-fd42a0bb6932
13799,13799,2025-04-30,FedEx,a30e665f-53db-4e3e-9450-bc915110c15f
13800,13800,2023-08-06,USPS,bf690792-515c-41b4-9700-49ec4969f2b9
13801,13801,2024-08-04,DHL,b86d3e2e-89c7-4b56-8972-89db51f76f1d
13802,13802,2024-03-27,DHL,a5d3d27d-6a27-4517-9af8-04a1a3dd07d5
13803,13803,2024-06-05,FedEx,9d15c02b-8e30-4fc8-a181-eec59c82080d
13804,13804,2023-10-04,USPS,b94cf14d-c9e6-447c-9d69-a2541cf197ca
13805,13805,2024-08-28,UPS,21b2b1da-42aa-4991-998b-3d0b0cb880f0
13806,13806,2024-05-10,USPS,bc1d0459-92e1-4e70-b3be-ed0f14f802e9
13807,13807,2023-11-24,USPS,60ea59ba-d78b-4205-aedc-3a86a5f6cb57
13808,13808,2023-11-01,UPS,267c0416-0e7d-4565-81bb-358ca0602cbb
13809,13809,2024-03-09,USPS,76745b3e-567f-4056-802d-02050202954c
13810,13810,2023-08-01,USPS,4dbb38dd-af5c-46a0-be73-d03d21cee287
13811,13811,2025-02-04,USPS,cf005828-a12e-4f5a-9519-16c334e60c3b
13812,13812,2024-06-17,DHL,071de7fc-81d4-4a78-88ab-a31489fa6cd2
13813,13813,2024-11-26,USPS,8c942985-8e1a-4e6a-bffc-bfc9965d0606
13814,13814,2024-07-18,FedEx,0d3fb48c-fc7c-4cf2-853f-cce8d512b994
13815,13815,2024-12-05,FedEx,73623404-89a2-4ed5-8981-64e6b4903a06
13816,13816,2023-07-03,DHL,6ae8a0ec-fc6f-4d92-ab92-52cc108d5676
13817,13817,2024-12-15,DHL,94b5852e-66c9-4036-9434-03b05ef31d7d
13818,13818,2024-02-18,USPS,6d9d81d7-a9af-4a86-b0c3-b128f805e02d
13819,13819,2023-07-25,USPS,6dbb30a4-547f-4ab5-8047-51067abab851
13820,13820,2023-10-22,DHL,432e627b-06ea-4a09-8524-869d889066ee
13821,13821,2024-07-01,USPS,933e78ab-fcdd-47a1-8aba-a600b0e1818b
13822,13822,2024-03-07,FedEx,5c48a468-b7ef-4688-893c-a4c0a216f44b
13823,13823,2024-09-07,FedEx,37313f84-6b26-4ac0-be2c-81a7bc155bf3
13824,13824,2024-08-08,UPS,020cea69-d4d0-46df-b6d1-f32c41e4c33e
13825,13825,2025-03-19,USPS,e164223b-e57c-46ec-8476-54bb30171128
13826,13826,2025-04-11,FedEx,d2702107-de2f-43e1-90f3-b9889136b9f7
13827,13827,2025-05-03,USPS,44ce9a50-a80f-4ad1-a8fa-201213e54da5
13828,13828,2025-01-23,UPS,5f1414d6-e354-407b-b03a-fd6ca9110f21
13829,13829,2024-10-28,DHL,f5af4efd-4167-41f5-9ff9-133df5d915bb
13830,13830,2024-01-20,DHL,3a2e0ebe-8a34-4101-91cb-4caca937f68a
13831,13831,2023-10-05,USPS,419e233f-0db7-4dad-b1c5-58100d86dae6
13832,13832,2023-10-17,DHL,37432921-a1c7-40a0-bbae-7e04f17533da
13833,13833,2023-06-17,USPS,3495f6cc-50bf-4aad-81cf-e46500db3999
13834,13834,2025-01-29,USPS,3af3f25c-3518-4632-8403-9d45fa2eb6d5
13835,13835,2023-06-19,USPS,9ef9b196-191a-4f5a-af02-4e962971d97d
13836,13836,2023-06-07,USPS,9a191374-c4ae-463b-918d-bb9e9d4bf672
13837,13837,2024-12-04,DHL,e950ed03-5dcd-41d1-87d7-f98cdcdf693e
13838,13838,2023-07-12,UPS,f341591a-335d-4e55-8a2b-049543bba7a6
13839,13839,2023-11-01,DHL,657d42c0-c7e9-49a1-85ed-128b7aec3786
13840,13840,2024-11-22,USPS,c62a070e-b780-4856-9ae4-e951fd2bdcb4
13841,13841,2024-08-20,FedEx,baf0eb6e-cb9f-41b5-bf91-c63901f615da
13842,13842,2023-06-24,DHL,3863b46a-2c7c-4694-9416-69680cce55fb
13843,13843,2023-07-03,USPS,c176f725-953f-43a1-967a-330453cccca0
13844,13844,2024-12-24,USPS,7a706d5d-fa8f-49e8-9f14-a67f9dd0a390
13845,13845,2023-10-28,DHL,a4822e1a-100a-42cb-ac1f-f4e77dc23645
13846,13846,2024-05-08,USPS,600b0eef-a3b1-4808-b868-b8b9b66428e9
13847,13847,2024-10-16,DHL,6edfd72a-6576-42b4-b124-bf6144adf465
13848,13848,2025-01-27,USPS,b041fec6-99ad-4256-b13b-d4b86921fff9
13849,13849,2025-03-29,FedEx,7836934a-d445-41e9-a76d-70936ef267df
13850,13850,2024-03-24,DHL,a7f38a1d-33ca-4c91-ac1b-003d2ed6a0a2
13851,13851,2024-05-29,UPS,df4680f0-5d0b-4eb2-9b94-f3915c1f0548
13852,13852,2024-10-19,UPS,925f9b84-1b6c-4d38-b186-f3cb7e7aa3c9
13853,13853,2023-06-21,FedEx,04d7d3af-b601-4a03-80f2-86b9f9302cfc
13854,13854,2024-01-17,FedEx,8c9438c6-1cc0-4716-ab04-41bd7e92fcbe
13855,13855,2023-08-12,FedEx,27893df2-d4dc-46b8-aaca-8811ebe8b0c2
13856,13856,2025-05-21,DHL,394d4d69-2439-46ac-b583-7b271c14e30f
13857,13857,2024-01-31,UPS,6f391fa0-db94-4f01-a499-ab2195bf531b
13858,13858,2025-05-04,DHL,4b762502-3f1b-4a24-afdd-00a9892f89b0
13859,13859,2024-07-25,UPS,0c7d8c7e-78b2-4ece-9236-744154e5e0a6
13860,13860,2025-05-11,USPS,885949b2-457d-461b-abfb-b30495542eab
13861,13861,2024-03-11,UPS,e61c363f-009f-4167-bbd7-58cc310e6133
13862,13862,2024-04-26,USPS,cc4b6da9-325e-4a6f-a671-2fde97664c68
13863,13863,2024-06-22,FedEx,60be0880-ec01-43ba-96db-eaae0e23786f
13864,13864,2024-05-18,FedEx,6a69d262-4353-41bc-8098-ec17097f850d
13865,13865,2024-05-03,USPS,a98e2f9e-abb9-4aa5-9b71-1e4da664f63a
13866,13866,2024-11-18,DHL,ada136dd-8200-49b5-8b8e-2988d1d862a7
13867,13867,2024-10-19,UPS,a3b32761-aa53-4ee5-bb4a-06cec3baddef
13868,13868,2024-07-30,FedEx,37166678-4ba7-46ac-9b94-8f41a519bda8
13869,13869,2023-06-28,UPS,f58b18b1-f8ad-491f-b077-d8432afc3dcc
13870,13870,2024-08-10,DHL,9dd65386-9c1b-419e-b41b-67069d93d7e3
13871,13871,2024-09-11,DHL,61e23bc4-f341-4f75-bf08-b8cf15695beb
13872,13872,2024-02-05,FedEx,e4e86265-6d93-4ddb-9806-f99a430d60fd
13873,13873,2024-04-29,USPS,3e440c2b-6bc7-45e3-bfe2-b58dbc81e655
13874,13874,2024-06-09,FedEx,48927b9a-8a01-425f-93d4-452ac240b14c
13875,13875,2025-02-07,UPS,d4d23f80-743d-4190-b154-8446b139bdea
13876,13876,2024-05-06,USPS,b41f03d2-3af7-41a2-8ad8-4f87ca4d5e7e
13877,13877,2024-09-18,FedEx,23af8a9a-3088-4c44-a975-e32059b4953a
13878,13878,2024-06-30,UPS,411cd676-fd4f-476b-a185-a57b9f332ccb
13879,13879,2024-08-16,USPS,814291e6-64ea-455b-aae9-04ba95288915
13880,13880,2025-01-03,UPS,ec4ae834-68ef-4bee-b87a-8afc1d9c6ce4
13881,13881,2024-02-29,UPS,9fab8c6c-746b-477c-877b-75431806b9db
13882,13882,2024-03-15,FedEx,17e6371b-6cd6-42d7-b6f9-bd511f7e847b
13883,13883,2024-12-15,DHL,a8d83eba-549f-4e52-bf9d-c9054894adad
13884,13884,2023-10-18,USPS,b4366be8-190f-40bb-afed-38377efd8b4f
13885,13885,2024-02-22,DHL,dca0338e-40e4-4617-8329-e22b26482ace
13886,13886,2024-11-12,USPS,4b3da887-b15f-401e-8f23-d8e8165f95d5
13887,13887,2024-02-27,USPS,55662cbf-cf1f-49c8-9dde-2102c2a4b215
13888,13888,2024-04-22,DHL,d7d38895-91ba-49e0-ae40-6471935b37c0
13889,13889,2023-10-03,DHL,9c9b031b-257c-4d3d-8610-7dd2193fad43
13890,13890,2023-06-22,FedEx,a447d09f-5c4e-45f4-b584-0e3bcd6247ad
13891,13891,2024-07-10,DHL,3d3a8edf-2768-4906-9cbe-aee5753d08ff
13892,13892,2023-08-25,UPS,b315c102-f001-4b7c-b608-0d74c6f57f16
13893,13893,2025-05-25,DHL,1d1ea685-084f-45a9-89a4-787aaa4f49c2
13894,13894,2024-10-10,USPS,811d6283-8f6c-4b0b-9468-89ffd2b82a7a
13895,13895,2025-03-08,FedEx,cdb49da0-720e-468d-a899-1c513c463c35
13896,13896,2024-07-04,UPS,12dcdcc4-c98e-4f21-8282-0c370c2ae31b
13897,13897,2023-09-16,FedEx,3b02c5d4-1163-4a70-abe0-73f3cc560241
13898,13898,2024-06-28,UPS,3d15e154-82a7-4a26-9759-1e909a7998c4
13899,13899,2023-10-19,UPS,83c34f38-3772-4ac6-9b93-ca191c7b03b2
13900,13900,2024-06-29,UPS,a68be3bf-a1ef-46e6-a6b9-008a0eff5c53
13901,13901,2024-02-02,FedEx,68fd1da5-f75d-486d-9fc4-03e2165d6739
13902,13902,2023-12-22,UPS,830429b9-63d1-4ba9-b9d3-80647544b027
13903,13903,2023-08-06,FedEx,f300f09f-5271-4b03-b556-3dd8d3b391a0
13904,13904,2024-05-04,USPS,09ceb206-c1b7-4579-b617-a6d50f141d11
13905,13905,2023-07-31,DHL,f6344c5b-74de-4677-b1ed-4253c93b7113
13906,13906,2024-10-27,DHL,5b05a22c-d808-4d67-b7c3-56475420eb8e
13907,13907,2024-10-16,USPS,7ddec8bf-8aa4-4ebb-a4ee-bb912a0585e9
13908,13908,2025-01-18,DHL,c7117e54-8aca-4c03-8a55-399597729462
13909,13909,2023-11-30,UPS,330f9c78-0824-4a0b-8b6d-56560117a06b
13910,13910,2025-02-22,USPS,b5ae0db8-4842-4d94-980b-0091d6560586
13911,13911,2024-10-30,FedEx,277d1fdc-2737-41ef-84b4-f257c8c1bcde
13912,13912,2025-03-11,DHL,06218a47-1820-4947-970b-3493256dcd91
13913,13913,2024-02-02,UPS,56b23567-c4ee-47ca-ba6e-36f4d974fab9
13914,13914,2024-11-21,FedEx,e2a7d14d-7233-4fd1-9997-e1bcb75e62ca
13915,13915,2024-02-02,FedEx,786a5a72-9d1c-490c-bd65-c590e1e27448
13916,13916,2024-08-30,USPS,f166a2c7-c319-4f66-9243-fd3070fc16c0
13917,13917,2025-03-02,FedEx,ac89335c-8503-4aa9-90bc-19d2111a6e9f
13918,13918,2023-07-28,FedEx,acde182a-81ed-4020-a807-ce75d1bd4f45
13919,13919,2024-01-18,FedEx,25778ee5-1379-4633-8136-d3d8179974a7
13920,13920,2024-05-14,FedEx,3fc360b3-a7a6-4366-986b-fef0a3db401d
13921,13921,2024-05-13,DHL,1f37ad5c-b46f-4f6f-8d56-f5ad3316514b
13922,13922,2023-08-19,UPS,1b809a2f-16a2-4a6e-bc44-f92e1f8171c8
13923,13923,2023-12-09,USPS,8e98b228-35ad-423f-8af3-79964cc4f9d8
13924,13924,2025-02-14,UPS,fd5b89cc-2757-43f1-ba69-3dbdd2a3a34e
13925,13925,2023-06-23,USPS,43c65216-3159-4dee-8f0b-085be4f92361
13926,13926,2025-01-16,UPS,bf76237f-c5a7-4d79-86fa-7c2b65cb5eb4
13927,13927,2024-06-04,DHL,e0b6c540-0a02-4858-b7ea-6c353e7016b8
13928,13928,2024-08-17,DHL,055988df-0444-4dfc-a9ee-87b11a2cb910
13929,13929,2024-01-14,DHL,7609ba21-747e-468e-94a2-542c6e0143bb
13930,13930,2024-05-30,FedEx,053a2206-eecc-417f-a888-d4c7850e35ef
13931,13931,2025-02-25,DHL,0627d32c-3782-4169-8e3f-6a9cb02dd891
13932,13932,2024-05-12,UPS,27d2ce20-ff03-434b-90bc-dda70a16b701
13933,13933,2025-05-16,UPS,819ae875-476f-428d-9348-64de590495d0
13934,13934,2025-02-23,DHL,768485ea-46d0-4986-8766-ebbdd99c22fb
13935,13935,2024-02-23,UPS,1ec357e3-d9ec-4968-ae28-fa515dc7b306
13936,13936,2024-10-23,USPS,7853e5b5-8015-4a4d-afe0-233d5e859f0e
13937,13937,2023-06-12,FedEx,5a4e0ab4-a471-4330-89be-7d6f5cf9d147
13938,13938,2024-06-22,FedEx,ca786518-3b10-425f-ad24-eca5fa9c37ac
13939,13939,2024-03-12,USPS,1bc89cbf-cefd-4f48-b689-4f104e8652ff
13940,13940,2024-10-10,UPS,e7b7d3ef-a1bc-40c5-9415-77a0fa896c98
13941,13941,2024-05-13,USPS,f68493fa-a28e-4715-b43b-05c42e625f84
13942,13942,2024-09-25,FedEx,adf5f2e1-5fd0-4fc9-b3bb-739e61b6a050
13943,13943,2024-12-04,DHL,1c656d54-83de-46c1-8288-2f48a8235352
13944,13944,2024-12-09,DHL,32fd4b98-7cd2-442a-a1d6-ef7e2938f7aa
13945,13945,2025-01-31,FedEx,082c4367-779c-457c-8c7c-1ff9e23f7529
13946,13946,2024-04-02,DHL,161cb737-63b7-474a-9282-716e18623e3b
13947,13947,2024-08-14,FedEx,b0609cf4-5f9c-47bb-ba75-e0cd59791311
13948,13948,2024-03-01,UPS,29fdd3dc-7344-4d7b-b9fe-1d9c6eaf0d23
13949,13949,2024-07-18,DHL,b6764c9d-c975-4fc0-a53e-bc8b077f37d2
13950,13950,2023-06-28,FedEx,32cd039b-ddad-4565-80ff-faaddf01e635
13951,13951,2024-05-10,UPS,a6039853-7122-4be4-bf0f-4316f75cc712
13952,13952,2023-06-02,USPS,6fb52f75-45ec-46b3-8b9f-752f5efa3332
13953,13953,2024-09-07,UPS,43f028d7-25c0-43b4-98f5-e3aa68bc5cbd
13954,13954,2025-03-29,DHL,8684cf78-ded2-4dc3-a7cb-6ddc13126c6c
13955,13955,2024-12-23,DHL,d219e513-d865-4360-b578-ba222a55477f
13956,13956,2025-05-15,DHL,6ba57764-7d85-4b27-97e1-faeef259a613
13957,13957,2024-04-08,DHL,4d5c7ac4-f009-408b-b440-7b119726e82b
13958,13958,2024-03-12,USPS,1f67f3af-ad07-4d48-85ee-b9d6c1107434
13959,13959,2024-04-12,UPS,30428dac-efef-44eb-ab63-1807b4054226
13960,13960,2023-11-18,UPS,53c32665-4339-4363-978f-bfa05bfe8ed9
13961,13961,2023-07-10,FedEx,1d54273a-94c1-4369-9f4e-c2408c09bc63
13962,13962,2024-05-26,USPS,8c2fbea8-d4f9-4ddd-adae-ed0a1c6ad5ed
13963,13963,2024-05-13,USPS,546335e7-cdd1-4a5c-b45e-1560c38a3e30
13964,13964,2024-10-06,FedEx,ffb5104b-9f23-4bc5-bc5e-c1a6e22ebd10
13965,13965,2024-02-21,UPS,5f03abb1-9cd6-4ebb-a9d9-5c9ccbf632e1
13966,13966,2025-02-18,FedEx,2663e9e0-5a8d-4751-869e-ea2f0ccfd964
13967,13967,2025-05-03,UPS,1e8dc6db-29b2-4052-8835-8396258b8450
13968,13968,2024-10-22,FedEx,ced6ca32-2cea-423a-a4ec-a5ec2b4231a5
13969,13969,2024-10-15,DHL,ac62fbc9-9017-4986-afe0-96b97c588eb8
13970,13970,2024-08-11,FedEx,998ec9cf-4c86-4285-b240-609135e4e998
13971,13971,2024-06-19,FedEx,20d329b2-f256-4c5a-aeb0-bb98a2f48f01
13972,13972,2023-05-29,USPS,91b19a86-ae72-490d-b14a-553c520078a3
13973,13973,2023-06-07,USPS,f9e7c523-3d6b-4c3a-a479-9147390ab37b
13974,13974,2024-07-17,DHL,d3292452-3bf7-4cc9-b07f-dd401d477e53
13975,13975,2023-10-29,FedEx,3ac41c38-7fdb-4bd4-af2c-d00444a5535c
13976,13976,2025-04-14,FedEx,6dac5a2d-fbdc-447e-9679-2f51a3e398f5
13977,13977,2023-07-05,USPS,c7d8f2d8-67ee-4d2d-8b0e-0ca5add9bee0
13978,13978,2023-07-25,USPS,5b1080fe-e9c6-455b-9ca6-876d75bf9c45
13979,13979,2023-11-16,USPS,59814127-8d4e-4dd9-8d50-e089cf83a9e2
13980,13980,2023-08-06,USPS,3ac84f4d-6621-44bf-bc2f-b22e32be8bb6
13981,13981,2023-07-19,FedEx,1bb8c7a4-0844-4229-9458-0b400c9939c8
13982,13982,2025-05-22,FedEx,7b8378c2-f11a-4612-a1b9-e54a2df42967
13983,13983,2024-05-25,DHL,c96d0737-8b99-4fbf-893a-162406f15134
13984,13984,2025-02-02,UPS,502d1d72-4f56-494f-90ed-411e6bf9a125
13985,13985,2024-08-30,USPS,06e8baed-a9c9-4112-aff2-931b90bab6b4
13986,13986,2023-11-06,DHL,15057ba6-01c0-4890-8b42-0a84aef1b49d
13987,13987,2025-05-26,FedEx,572d3714-58ad-428c-86fd-20f66a318170
13988,13988,2024-12-16,USPS,0fbc8b5a-4b03-4288-b9f5-697a7f0d529f
13989,13989,2025-02-17,FedEx,931c2ef2-8a28-46f6-88f1-be3b3eb2a2ea
13990,13990,2024-04-23,FedEx,89675458-dddf-412c-85a8-104dd25b633a
13991,13991,2023-07-04,DHL,f2d65f32-9f94-4481-a56d-eb4de15eac59
13992,13992,2024-11-26,DHL,f3d7c93f-79dc-4665-b271-9b55d042e385
13993,13993,2024-09-08,DHL,e4f7fcc0-28eb-403c-a784-a8aa2ded2b5b
13994,13994,2023-10-29,FedEx,86458cba-eb8a-4782-9c5c-a19856f75b38
13995,13995,2023-12-03,FedEx,d1f8439d-d219-45b8-838f-d98fe0766f8c
13996,13996,2024-10-17,DHL,e1a471b8-931e-4d55-98d2-32d4964dabc5
13997,13997,2025-04-26,DHL,d67e53a7-b523-4c0f-a2bd-bc514fd9e1d0
13998,13998,2024-03-28,USPS,0ce1dba6-de36-4960-bb83-19a488ef9337
13999,13999,2023-12-20,FedEx,c7978372-06af-4874-a427-44ef13deffef
14000,14000,2024-08-21,UPS,36e5f41d-0448-4dd8-987a-f5d55765b911
14001,14001,2024-02-18,FedEx,8ddb91e4-2298-4f3a-8c9c-3f7d52dabce4
14002,14002,2024-09-04,DHL,497ff800-2728-4502-a179-7feeba3eef8e
14003,14003,2023-08-17,FedEx,95e6a0d7-b52c-4c67-987a-38f4dd0bd51e
14004,14004,2025-02-09,USPS,f3988b1d-c44c-44ec-8419-22a5a3f44865
14005,14005,2024-11-28,USPS,187da3b3-1dc8-4416-b927-04dc972d8376
14006,14006,2023-08-05,USPS,84273978-0809-492b-8e09-75219157f77e
14007,14007,2024-04-12,DHL,14f59caa-1985-41f0-ba7d-44497c69099d
14008,14008,2025-05-13,UPS,481d3a3d-0b67-456b-b6f2-e2150e0ef461
14009,14009,2024-01-12,DHL,e8adab6f-8108-4422-8ff4-8661409afd64
14010,14010,2025-02-25,USPS,ee212de3-6801-43b4-99bd-b442388c3845
14011,14011,2024-08-09,DHL,fd3841bd-7a49-4cd9-b290-e86b0addbf50
14012,14012,2024-05-15,FedEx,6b9834b9-52fd-4496-bd54-5136054b6282
14013,14013,2024-11-28,FedEx,88d48e62-379b-493f-be1b-c909950789f2
14014,14014,2024-12-17,DHL,99322c22-01f9-49b7-b0e1-c0f81ebbf0af
14015,14015,2024-08-31,USPS,2f28aa74-7506-432a-bef1-0de32a1d0abf
14016,14016,2024-10-21,DHL,c0d75324-2978-4f42-8007-28e0b2e38f67
14017,14017,2024-08-26,DHL,35a1d93d-407a-4c5b-b72f-f4c947849b89
14018,14018,2023-07-04,UPS,978b4193-a937-417b-b159-60a1cb7ffc22
14019,14019,2025-03-17,FedEx,725ef468-4fe8-4715-a7dd-cb9d2dbefbb4
14020,14020,2024-05-31,DHL,091dc534-ff8d-41ef-9cbe-924e1075080b
14021,14021,2024-03-18,UPS,0db32755-92dd-4d30-99fc-a7bcd40eb5ca
14022,14022,2024-09-30,USPS,42fc3776-c4d2-4dff-bd3b-309cd4e1658f
14023,14023,2023-06-13,UPS,83d6105a-9b4c-46d9-badf-4593b5659010
14024,14024,2024-01-13,FedEx,8c533f72-dd52-43c4-9c79-0b41699c4f29
14025,14025,2024-02-15,UPS,e4b925d8-2e3c-4b5f-aa53-41637afb2837
14026,14026,2023-10-27,DHL,00bfc285-b7bf-4056-81ee-809ab32e3fc8
14027,14027,2025-01-10,USPS,1b6c3384-f0e3-4466-bcba-e2be0a690392
14028,14028,2025-03-12,UPS,105e6a04-2dda-473e-9004-192983ffbb3d
14029,14029,2025-04-30,FedEx,7a0901a4-e966-4c4a-b2d6-9b9c239fad49
14030,14030,2024-08-07,USPS,25e79214-e99d-4964-b101-391a07524860
14031,14031,2025-04-25,FedEx,c316d6d4-4fe4-4865-b202-e0b9e8ee4ec2
14032,14032,2023-08-30,FedEx,0f246ede-4fb6-4639-88ce-1807d3d8c163
14033,14033,2023-09-06,UPS,16cdc458-b2ce-4f1d-9c10-d9d3c12efaea
14034,14034,2025-04-02,DHL,1f48ae54-8a1f-4541-894c-a6cdeca37b40
14035,14035,2023-08-31,UPS,b44bd54f-0464-4150-a200-294bfe2c0e9d
