DiscountID,OrderID,DiscountAmount,DiscountCode
3004,15383,55.39,DISCOUNT-hZSR
3005,15384,52.45,DISCOUNT-kJyW
3006,15392,35.11,DISCOUNT-ksEN
3007,15396,31.7,DISCOUNT-qPnC
3008,15400,65.64,DISCOUNT-nkmZ
3009,15403,27.46,DISCOUNT-EENx
3010,15405,91.52,DISCOUNT-BZSi
3011,15406,26.15,DISCOUNT-nvZp
3012,15410,24.57,DISCOUNT-Pdsm
3013,15413,22.2,DISCOUNT-KDsx
3014,15418,61.16,DISCOUNT-zjWH
3015,15421,46.37,DISCOUNT-yBPT
3016,15427,24.28,DISCOUNT-EAUR
3017,15429,53.69,DISCOUNT-dvJh
3018,15430,15.91,DISCOUNT-dDBj
3019,15440,24.27,DISCOUNT-yKyP
3020,15441,78.22,DISCOUNT-VGWe
3021,15443,26.97,DISCOUNT-tMES
3022,15445,14.93,DISCOUNT-AfJO
3023,15448,47.56,DISCOUNT-fDZT
3024,15452,51.32,DISCOUNT-VQvk
3025,15455,44.42,DISCOUNT-rTTF
3026,15459,22.94,DISCOUNT-nxxO
3027,15461,54.85,DISCOUNT-NDBL
3028,15468,93.18,DISCOUNT-RYxF
3029,15469,61.43,DISCOUNT-hZFB
3030,15476,37.87,DISCOUNT-vbDK
3031,15477,35.9,DISCOUNT-KgUN
3032,15478,38.08,DISCOUNT-jssd
3033,15481,75.36,DISCOUNT-ykUu
3034,15482,92.55,DISCOUNT-swAE
3035,15483,37.47,DISCOUNT-lGZV
3036,15484,92.07,DISCOUNT-esTb
3037,15485,54.9,DISCOUNT-cJcs
3038,15488,38.14,DISCOUNT-AlWw
3039,15502,39.35,DISCOUNT-BUfX
3040,15503,57.11,DISCOUNT-Fquy
3041,15505,99.17,DISCOUNT-kUXO
3042,15508,72.97,DISCOUNT-VNUd
3043,15511,99.15,DISCOUNT-sJbF
3044,15515,62.8,DISCOUNT-vWCn
3045,15519,37.3,DISCOUNT-QAug
3046,15521,69.39,DISCOUNT-qyGd
3047,15526,71.21,DISCOUNT-lNvA
3048,15533,8.4,DISCOUNT-pdtN
3049,15536,5.9,DISCOUNT-BCzz
3050,15546,71.43,DISCOUNT-WsSC
3051,15559,23.07,DISCOUNT-CjjN
3052,15561,20.2,DISCOUNT-lNaN
3053,15562,6.75,DISCOUNT-HWYq
3054,15565,17.52,DISCOUNT-ThFM
3055,15567,21.34,DISCOUNT-iEKf
3056,15571,97.89,DISCOUNT-pMxl
3057,15572,25.46,DISCOUNT-WWce
3058,15573,41.76,DISCOUNT-OOsY
3059,15586,72.33,DISCOUNT-uQme
3060,15589,87.69,DISCOUNT-nVwE
3061,15590,65.45,DISCOUNT-KekD
3062,15594,90.99,DISCOUNT-fALG
3063,15597,87.62,DISCOUNT-fbCA
3064,15600,76.9,DISCOUNT-PNTL
3065,15612,55.2,DISCOUNT-TpFt
3066,15614,91.19,DISCOUNT-SoOP
3067,15616,20.01,DISCOUNT-Vpvl
3068,15628,68.68,DISCOUNT-WTwj
3069,15636,60.26,DISCOUNT-UUVn
3070,15642,8.25,DISCOUNT-YLXS
3071,15645,40.25,DISCOUNT-TBFP
3072,15648,84.6,DISCOUNT-gJzC
3073,15650,69.68,DISCOUNT-EHlH
3074,15652,64.31,DISCOUNT-hAxr
3075,15658,53.84,DISCOUNT-vLvq
3076,15672,95.75,DISCOUNT-CzAr
3077,15674,27.31,DISCOUNT-ETNv
3078,15675,58.36,DISCOUNT-BZYK
3079,15676,39.65,DISCOUNT-FMqB
3080,15685,83.73,DISCOUNT-skow
3081,15691,66.69,DISCOUNT-KRTw
3082,15692,77.63,DISCOUNT-pPsh
3083,15693,22.51,DISCOUNT-Hzkh
3084,15695,10.95,DISCOUNT-aaDA
3085,15696,45.35,DISCOUNT-CuHn
3086,15697,24.27,DISCOUNT-FrPW
3087,15703,38.77,DISCOUNT-tsFT
3088,15714,61.5,DISCOUNT-xZbg
3089,15724,5.54,DISCOUNT-ixLi
3090,15727,78.76,DISCOUNT-duPx
3091,15729,8.29,DISCOUNT-ippX
3092,15738,41.02,DISCOUNT-YyEA
3093,15739,42.95,DISCOUNT-WRcX
3094,15742,76.06,DISCOUNT-nocK
3095,15744,83.81,DISCOUNT-OBxk
3096,15746,27.28,DISCOUNT-aTKd
3097,15747,71.9,DISCOUNT-cwRf
3098,15749,29.36,DISCOUNT-glAY
3099,15751,43.05,DISCOUNT-LFKE
3100,15755,98.31,DISCOUNT-bgQk
3101,15760,26.99,DISCOUNT-PHdS
3102,15762,38.24,DISCOUNT-gOlH
3103,15767,12.1,DISCOUNT-mFTO
3104,15769,74.38,DISCOUNT-aWAF
3105,15773,57.95,DISCOUNT-SAcr
3106,15774,65.6,DISCOUNT-rBTI
3107,15776,60.96,DISCOUNT-fczI
3108,15777,5.67,DISCOUNT-dATK
3109,15779,52.91,DISCOUNT-AZjN
3110,15795,93.01,DISCOUNT-kFNg
3111,15803,20.19,DISCOUNT-UrFn
3112,15804,7.65,DISCOUNT-qWVN
3113,15807,28.54,DISCOUNT-iPHo
3114,15810,29.39,DISCOUNT-YLTx
3115,15817,96.26,DISCOUNT-qHrN
3116,15819,77.97,DISCOUNT-nenS
3117,15820,48.38,DISCOUNT-JGXN
3118,15823,22.46,DISCOUNT-ZiYE
3119,15829,36.12,DISCOUNT-bXfZ
3120,15830,39.76,DISCOUNT-Btir
3121,15831,20.82,DISCOUNT-Jdmm
3122,15853,18.16,DISCOUNT-uabs
3123,15856,96.94,DISCOUNT-nPkW
3124,15858,97.35,DISCOUNT-iUnn
3125,15859,68.58,DISCOUNT-OKcq
3126,15863,44.63,DISCOUNT-Ddqy
3127,15866,46.68,DISCOUNT-Svqw
3128,15869,44.27,DISCOUNT-vAmz
3129,15874,26.94,DISCOUNT-HmIY
3130,15876,59.96,DISCOUNT-Iaop
3131,15877,88.86,DISCOUNT-bmfT
3132,15878,86.44,DISCOUNT-ZcVm
3133,15879,22.47,DISCOUNT-pvEf
3134,15884,41.36,DISCOUNT-wqun
3135,15886,62.64,DISCOUNT-fLza
3136,15887,78.29,DISCOUNT-Cwxr
3137,15895,70.07,DISCOUNT-hiEg
3138,15899,55.68,DISCOUNT-WrWh
3139,15904,9.28,DISCOUNT-xmQu
3140,15921,53.04,DISCOUNT-DkBi
3141,15927,86.34,DISCOUNT-PKsn
3142,15931,33.03,DISCOUNT-MfPm
3143,15934,69.17,DISCOUNT-arDW
3144,15936,10.66,DISCOUNT-oOPE
3145,15938,66.47,DISCOUNT-zYSY
3146,15939,91.98,DISCOUNT-heMm
3147,15942,15.37,DISCOUNT-LpRU
3148,15948,61.81,DISCOUNT-owjC
3149,15949,94.08,DISCOUNT-TcHI
3150,15950,23.49,DISCOUNT-XvBn
3151,15961,11.62,DISCOUNT-jubM
3152,15968,76.22,DISCOUNT-Btun
3153,15975,20.07,DISCOUNT-zZBp
3154,15977,77.5,DISCOUNT-MYna
3155,15980,76.94,DISCOUNT-bWiz
3156,15987,33.92,DISCOUNT-bfky
3157,15992,99.69,DISCOUNT-ctkk
3158,15996,54.48,DISCOUNT-mbGV
3159,16001,47.83,DISCOUNT-bsqp
3160,16017,26.75,DISCOUNT-EtYN
3161,16019,48.99,DISCOUNT-CvhR
3162,16023,51.85,DISCOUNT-XsgP
3163,16029,63.31,DISCOUNT-aYAj
3164,16037,64.05,DISCOUNT-pSEF
3165,16041,39.11,DISCOUNT-OutW
3166,16063,8.55,DISCOUNT-CZOf
3167,16064,49.15,DISCOUNT-vzlz
3168,16069,86.04,DISCOUNT-fgqg
3169,16072,15.46,DISCOUNT-ilGC
3170,16074,20.22,DISCOUNT-qxNB
3171,16076,94.39,DISCOUNT-UExa
3172,16094,83.42,DISCOUNT-Tcsr
3173,16098,13.72,DISCOUNT-eRxu
3174,16099,45.79,DISCOUNT-zZbr
3175,16101,18.37,DISCOUNT-kbhq
3176,16102,49.1,DISCOUNT-JdzP
3177,16104,82.66,DISCOUNT-WVPR
3178,16107,23.42,DISCOUNT-jTIF
3179,16112,57.77,DISCOUNT-hMoV
3180,16113,18.89,DISCOUNT-tzzi
3181,16115,43.18,DISCOUNT-TVGl
3182,16120,94.94,DISCOUNT-pGSA
3183,16123,53.47,DISCOUNT-ZrXZ
3184,16124,27.02,DISCOUNT-WJKt
3185,16129,45.82,DISCOUNT-pQos
3186,16135,40.93,DISCOUNT-gJhy
3187,16142,73.21,DISCOUNT-XLka
3188,16146,27.73,DISCOUNT-sScC
3189,16149,48.44,DISCOUNT-FTAt
3190,16164,77.8,DISCOUNT-QrRj
3191,16167,45.3,DISCOUNT-igHF
3192,16168,94.1,DISCOUNT-Qjqv
3193,16171,53.73,DISCOUNT-mtZQ
3194,16172,45.68,DISCOUNT-LNAz
3195,16176,6.42,DISCOUNT-vxTd
3196,16178,41.87,DISCOUNT-xHxg
3197,16188,8.07,DISCOUNT-hCnn
3198,16190,60.25,DISCOUNT-CTnD
3199,16191,52.68,DISCOUNT-kilu
3200,16199,29.34,DISCOUNT-lsvw
3201,16210,25.18,DISCOUNT-YlVG
3202,16215,41.44,DISCOUNT-JFBw
3203,16223,85.85,DISCOUNT-dQuO
3204,16225,43.26,DISCOUNT-aRJt
3205,16228,81.29,DISCOUNT-xzOl
3206,16233,84.21,DISCOUNT-pLVC
3207,16235,24.14,DISCOUNT-gbEZ
3208,16250,23.92,DISCOUNT-Ycag
3209,16253,50.57,DISCOUNT-itkG
3210,16266,37.67,DISCOUNT-sldH
3211,16277,30.6,DISCOUNT-Udpm
3212,16298,92.87,DISCOUNT-yxJe
3213,16302,88.45,DISCOUNT-VgQD
3214,16304,34.37,DISCOUNT-SIdj
3215,16305,77.01,DISCOUNT-rBEh
3216,16308,89.44,DISCOUNT-tFst
3217,16310,70.0,DISCOUNT-TRXD
3218,16312,72.04,DISCOUNT-IXcC
3219,16320,10.54,DISCOUNT-NfsB
3220,16323,47.01,DISCOUNT-FCdv
3221,16331,95.63,DISCOUNT-uSPe
3222,16336,99.75,DISCOUNT-aJZg
3223,16343,89.19,DISCOUNT-XsHS
3224,16345,32.95,DISCOUNT-VpnP
3225,16349,6.21,DISCOUNT-vLxm
3226,16358,90.43,DISCOUNT-RrRQ
3227,16360,85.79,DISCOUNT-mRVQ
3228,16362,22.75,DISCOUNT-HSCf
3229,16367,79.14,DISCOUNT-ogOM
3230,16370,71.82,DISCOUNT-KtSE
3231,16372,37.82,DISCOUNT-LpNy
3232,16374,93.18,DISCOUNT-UesL
3233,16386,53.74,DISCOUNT-CGMY
3234,16395,10.73,DISCOUNT-BUXZ
3235,16398,78.24,DISCOUNT-HPxJ
3236,16421,75.66,DISCOUNT-qbib
3237,16426,55.1,DISCOUNT-ddEM
3238,16427,63.4,DISCOUNT-kQgh
3239,16431,14.23,DISCOUNT-BgiP
3240,16435,18.85,DISCOUNT-jFtd
3241,16442,51.08,DISCOUNT-oUxp
3242,16444,62.88,DISCOUNT-QtWe
3243,16459,56.97,DISCOUNT-BXPI
3244,16461,31.69,DISCOUNT-YXjq
3245,16465,22.41,DISCOUNT-bKjO
3246,16477,61.97,DISCOUNT-qyaW
3247,16478,21.1,DISCOUNT-bGkg
3248,16483,90.95,DISCOUNT-qGth
3249,16485,74.81,DISCOUNT-MjwP
3250,16489,11.2,DISCOUNT-eMqh
3251,16495,73.74,DISCOUNT-xhaw
3252,16509,53.87,DISCOUNT-VEOu
3253,16510,85.3,DISCOUNT-Pzxu
3254,16519,35.37,DISCOUNT-jcEj
3255,16522,59.42,DISCOUNT-usAB
3256,16523,86.81,DISCOUNT-WomG
3257,16524,11.39,DISCOUNT-oWEb
3258,16532,47.95,DISCOUNT-OdSN
3259,16536,75.75,DISCOUNT-Nbpp
3260,16544,30.78,DISCOUNT-ZtIo
3261,16552,97.6,DISCOUNT-jHin
3262,16553,78.74,DISCOUNT-CVrC
3263,16554,24.73,DISCOUNT-pfWa
3264,16555,30.82,DISCOUNT-EsHv
3265,16559,8.21,DISCOUNT-nIDm
3266,16560,9.71,DISCOUNT-cZvY
3267,16568,87.41,DISCOUNT-MNoj
3268,16580,81.5,DISCOUNT-RyzL
3269,16583,58.06,DISCOUNT-SbyG
3270,16586,74.59,DISCOUNT-GJAm
3271,16590,87.71,DISCOUNT-QFZV
3272,16594,17.46,DISCOUNT-xenk
3273,16615,70.39,DISCOUNT-CIgv
3274,16626,31.25,DISCOUNT-XsVK
3275,16627,49.98,DISCOUNT-qLbL
3276,16630,93.63,DISCOUNT-Ufvg
3277,16632,51.79,DISCOUNT-VEna
3278,16633,24.34,DISCOUNT-XNQe
3279,16640,96.46,DISCOUNT-KzcF
3280,16643,52.23,DISCOUNT-Jtvz
3281,16647,43.77,DISCOUNT-bbmO
3282,16661,76.41,DISCOUNT-YMlB
3283,16682,27.49,DISCOUNT-VEss
3284,16683,23.23,DISCOUNT-bzpS
3285,16688,40.49,DISCOUNT-eFdT
3286,16691,96.86,DISCOUNT-ecTe
3287,16702,44.62,DISCOUNT-pWaP
3288,16705,84.71,DISCOUNT-JWcm
3289,16713,51.38,DISCOUNT-ANrr
3290,16715,8.2,DISCOUNT-mHDs
3291,16719,66.51,DISCOUNT-FGmB
3292,16720,28.13,DISCOUNT-NLNI
3293,16723,49.35,DISCOUNT-gOxj
3294,16726,33.39,DISCOUNT-jQLG
3295,16727,97.46,DISCOUNT-TGiX
3296,16729,32.81,DISCOUNT-Orft
3297,16742,14.56,DISCOUNT-sQCf
3298,16744,36.74,DISCOUNT-sgNu
3299,16745,15.02,DISCOUNT-MRSu
3300,16749,78.33,DISCOUNT-UhWb
3301,16760,52.52,DISCOUNT-Duho
3302,16761,55.92,DISCOUNT-ZKzh
3303,16766,22.68,DISCOUNT-HpGd
3304,16770,74.47,DISCOUNT-sZwS
3305,16776,56.89,DISCOUNT-MjSs
3306,16780,16.95,DISCOUNT-pgoJ
3307,16784,32.98,DISCOUNT-nrSb
3308,16789,88.78,DISCOUNT-AZwq
3309,16796,69.84,DISCOUNT-pUAI
3310,16798,94.65,DISCOUNT-ClxB
3311,16800,82.55,DISCOUNT-vkcL
3312,16805,49.96,DISCOUNT-bUsT
3313,16809,21.46,DISCOUNT-TgfN
3314,16811,45.48,DISCOUNT-LgAx
3315,16813,99.27,DISCOUNT-dYyd
3316,16816,23.86,DISCOUNT-FCdX
3317,16817,81.17,DISCOUNT-NXOB
3318,16818,81.41,DISCOUNT-dPdP
3319,16819,58.45,DISCOUNT-DKAe
3320,16825,39.3,DISCOUNT-aXyn
3321,16829,89.35,DISCOUNT-wjFy
3322,16851,78.89,DISCOUNT-zVvp
3323,16853,90.8,DISCOUNT-vLwc
3324,16856,68.61,DISCOUNT-IgqF
3325,16857,25.1,DISCOUNT-yGXr
3326,16860,69.34,DISCOUNT-bRSO
3327,16861,27.05,DISCOUNT-wsiZ
3328,16868,68.72,DISCOUNT-DwWb
3329,16869,73.95,DISCOUNT-PLYO
3330,16875,80.32,DISCOUNT-djTO
3331,16887,43.0,DISCOUNT-RNSe
3332,16897,10.21,DISCOUNT-lOmE
3333,16899,85.64,DISCOUNT-mGuz
3334,16901,90.1,DISCOUNT-RijU
3335,16906,95.52,DISCOUNT-cXFv
3336,16912,14.52,DISCOUNT-NgCM
3337,16914,6.95,DISCOUNT-iklL
3338,16915,32.19,DISCOUNT-spJn
3339,16917,41.22,DISCOUNT-yiKb
3340,16918,19.65,DISCOUNT-uLjs
3341,16925,69.3,DISCOUNT-TGmf
3342,16934,61.05,DISCOUNT-QeyL
3343,16948,81.6,DISCOUNT-QAvd
3344,16954,57.0,DISCOUNT-fSey
3345,16961,95.85,DISCOUNT-snpm
3346,16965,11.95,DISCOUNT-EXFC
3347,16967,82.2,DISCOUNT-MGLU
3348,16972,96.22,DISCOUNT-ukkc
3349,16973,7.39,DISCOUNT-vGfo
3350,16976,36.86,DISCOUNT-Ifqd
3351,16982,92.39,DISCOUNT-HtRt
3352,16985,92.03,DISCOUNT-RKyJ
3353,16988,38.42,DISCOUNT-hmsH
3354,16991,30.83,DISCOUNT-cJPg
3355,16993,92.55,DISCOUNT-nNlB
3356,16995,40.71,DISCOUNT-CvNf
3357,16998,6.49,DISCOUNT-rxTs
3358,17005,82.25,DISCOUNT-LEei
3359,17007,59.73,DISCOUNT-JIyT
3360,17010,51.67,DISCOUNT-qrfK
3361,17016,28.87,DISCOUNT-DbcF
3362,17018,8.95,DISCOUNT-heTZ
3363,17023,43.82,DISCOUNT-Cynj
3364,17026,73.45,DISCOUNT-Hpqd
3365,17029,55.53,DISCOUNT-kBBV
3366,17036,28.43,DISCOUNT-aTVh
3367,17044,54.84,DISCOUNT-pAyA
3368,17046,16.19,DISCOUNT-hnFL
3369,17051,72.86,DISCOUNT-xyXY
3370,17052,33.35,DISCOUNT-JHLX
3371,17058,20.2,DISCOUNT-xLlb
3372,17077,21.7,DISCOUNT-fPcZ
3373,17085,48.05,DISCOUNT-KXcv
3374,17086,27.8,DISCOUNT-XZpA
3375,17087,75.55,DISCOUNT-azef
3376,17089,92.32,DISCOUNT-qbBF
3377,17091,88.74,DISCOUNT-MVIc
3378,17095,39.18,DISCOUNT-WoSU
3379,17096,72.2,DISCOUNT-Vahg
3380,17097,33.01,DISCOUNT-nlcq
3381,17101,13.23,DISCOUNT-dRLB
3382,17105,73.77,DISCOUNT-wcxe
3383,17110,68.37,DISCOUNT-guZY
3384,17116,97.73,DISCOUNT-SaBf
3385,17117,80.61,DISCOUNT-TJfu
3386,17120,97.45,DISCOUNT-NMwm
3387,17124,51.26,DISCOUNT-QFQr
3388,17132,29.69,DISCOUNT-fXjq
3389,17137,93.42,DISCOUNT-fmBq
3390,17143,61.55,DISCOUNT-LaqV
3391,17151,41.46,DISCOUNT-aBYj
3392,17153,59.46,DISCOUNT-LtUe
3393,17154,93.85,DISCOUNT-aztN
3394,17156,70.12,DISCOUNT-UVqn
3395,17157,53.37,DISCOUNT-BaFc
3396,17159,81.81,DISCOUNT-oNyW
3397,17160,22.67,DISCOUNT-hNEk
3398,17161,9.59,DISCOUNT-eJiQ
3399,17163,76.47,DISCOUNT-WBWv
3400,17180,24.19,DISCOUNT-gUKF
3401,17182,21.93,DISCOUNT-XtDM
3402,17195,6.64,DISCOUNT-QAet
3403,17196,89.45,DISCOUNT-NhDU
3404,17202,38.78,DISCOUNT-iLTZ
3405,17206,77.18,DISCOUNT-AOjt
3406,17207,59.48,DISCOUNT-QUTb
3407,17208,26.42,DISCOUNT-kckn
3408,17214,55.69,DISCOUNT-zQUH
3409,17215,83.79,DISCOUNT-BYlX
3410,17217,67.34,DISCOUNT-JPPy
3411,17227,27.43,DISCOUNT-yOdX
3412,17230,30.06,DISCOUNT-eVqC
3413,17234,50.71,DISCOUNT-efKc
3414,17244,98.44,DISCOUNT-bbgY
3415,17256,62.29,DISCOUNT-Lyon
3416,17260,45.91,DISCOUNT-FGBC
3417,17261,64.72,DISCOUNT-OhbZ
3418,17269,5.43,DISCOUNT-wBua
3419,17271,18.7,DISCOUNT-vZGH
3420,17281,62.56,DISCOUNT-eLbl
3421,17282,16.15,DISCOUNT-LRWk
3422,17284,88.35,DISCOUNT-ZBhZ
3423,17290,92.58,DISCOUNT-GdJj
3424,17294,52.5,DISCOUNT-pDbX
3425,17295,25.95,DISCOUNT-weJJ
3426,17300,71.48,DISCOUNT-RLxO
3427,17319,46.2,DISCOUNT-zNcf
3428,17322,34.79,DISCOUNT-ZmVX
3429,17325,85.83,DISCOUNT-kMaF
3430,17332,63.96,DISCOUNT-ozPM
3431,17333,32.7,DISCOUNT-tTSp
3432,17347,47.84,DISCOUNT-uDgx
3433,17348,31.72,DISCOUNT-MCsw
3434,17351,33.09,DISCOUNT-NmaN
3435,17361,62.56,DISCOUNT-PSCX
3436,17364,45.35,DISCOUNT-JhGm
3437,17365,56.51,DISCOUNT-OcTl
3438,17367,85.99,DISCOUNT-NJrW
3439,17375,23.06,DISCOUNT-NfIR
3440,17380,73.2,DISCOUNT-aDlQ
3441,17386,26.3,DISCOUNT-TgOT
3442,17387,47.87,DISCOUNT-MKuL
3443,17389,66.54,DISCOUNT-qmCD
3444,17390,97.32,DISCOUNT-utSC
3445,17427,61.74,DISCOUNT-tLcD
3446,17431,10.67,DISCOUNT-hGUW
3447,17439,25.66,DISCOUNT-Ttug
3448,17446,70.61,DISCOUNT-WjGm
3449,17450,64.74,DISCOUNT-lyZA
3450,17455,29.36,DISCOUNT-pFsQ
3451,17456,17.11,DISCOUNT-gFWM
3452,17467,21.03,DISCOUNT-mxAu
3453,17470,72.06,DISCOUNT-kJbR
3454,17472,9.53,DISCOUNT-ABwb
3455,17473,80.36,DISCOUNT-epxF
3456,17475,70.4,DISCOUNT-bPaD
3457,17476,71.14,DISCOUNT-qhWI
3458,17485,6.94,DISCOUNT-YhvQ
3459,17490,34.38,DISCOUNT-pOIA
3460,17493,79.28,DISCOUNT-AaRj
3461,17496,99.35,DISCOUNT-PyXP
3462,17497,7.5,DISCOUNT-WClv
3463,17500,87.97,DISCOUNT-Jitt
3464,17501,74.13,DISCOUNT-laZV
3465,17506,98.21,DISCOUNT-yEDq
3466,17510,70.86,DISCOUNT-XznC
3467,17511,32.06,DISCOUNT-tBdq
3468,17516,41.26,DISCOUNT-dWOZ
3469,17525,43.29,DISCOUNT-dNpJ
3470,17527,80.62,DISCOUNT-kmuR
3471,17529,74.62,DISCOUNT-sBpL
3472,17531,46.3,DISCOUNT-RlAb
3473,17532,53.64,DISCOUNT-NKiz
3474,17533,79.53,DISCOUNT-PZXr
3475,17534,68.54,DISCOUNT-QfCF
3476,17537,52.64,DISCOUNT-kvQa
3477,17541,19.37,DISCOUNT-cpOb
3478,17551,37.05,DISCOUNT-ckYc
3479,17554,57.87,DISCOUNT-lbAb
3480,17556,93.92,DISCOUNT-WOZZ
3481,17585,15.21,DISCOUNT-vVpj
3482,17587,35.1,DISCOUNT-jnBw
3483,17588,11.99,DISCOUNT-QgAv
3484,17590,85.01,DISCOUNT-sTqa
3485,17593,84.13,DISCOUNT-FwQS
3486,17597,84.45,DISCOUNT-DLMH
3487,17607,61.49,DISCOUNT-OzEu
3488,17610,22.45,DISCOUNT-ULAp
3489,17613,87.43,DISCOUNT-LEHe
3490,17615,54.02,DISCOUNT-jyic
3491,17616,42.36,DISCOUNT-zXHf
3492,17619,91.56,DISCOUNT-HCaY
3493,17621,69.24,DISCOUNT-OAGd
3494,17622,96.05,DISCOUNT-YPmc
3495,17624,91.49,DISCOUNT-nbXc
3496,17628,60.06,DISCOUNT-KwsS
3497,17632,95.85,DISCOUNT-ldlk
3498,17633,53.94,DISCOUNT-jfVS
3499,17634,65.86,DISCOUNT-VEDS
3500,17636,65.61,DISCOUNT-jKZi
3501,17637,71.06,DISCOUNT-WaZK
3502,17640,21.08,DISCOUNT-IqbO
3503,17659,52.02,DISCOUNT-wTgj
3504,17661,21.73,DISCOUNT-TRbB
3505,17662,81.75,DISCOUNT-BFox
3506,17665,31.86,DISCOUNT-IRDZ
3507,17676,80.98,DISCOUNT-XKop
3508,17684,18.87,DISCOUNT-GYnN
3509,17688,92.88,DISCOUNT-JVHH
3510,17692,66.18,DISCOUNT-NlTR
3511,17694,81.79,DISCOUNT-EeDm
3512,17697,51.19,DISCOUNT-BCPq
3513,17704,10.44,DISCOUNT-EwzT
3514,17713,30.92,DISCOUNT-bHZj
3515,17714,45.85,DISCOUNT-sPik
3516,17719,86.34,DISCOUNT-fRJj
3517,17721,47.18,DISCOUNT-OMWN
3518,17728,22.52,DISCOUNT-UExN
3519,17732,15.44,DISCOUNT-KyHK
3520,17739,78.06,DISCOUNT-GyqW
3521,17744,7.57,DISCOUNT-GsHB
3522,17749,45.53,DISCOUNT-clFe
3523,17751,84.96,DISCOUNT-iRot
3524,17752,29.43,DISCOUNT-JPYv
3525,17767,37.76,DISCOUNT-WHpW
3526,17769,21.4,DISCOUNT-DEJn
3527,17772,69.75,DISCOUNT-Qxol
3528,17773,71.57,DISCOUNT-SVmU
3529,17774,13.52,DISCOUNT-xlKm
3530,17781,6.85,DISCOUNT-hObw
3531,17786,44.13,DISCOUNT-AzXC
3532,17787,84.03,DISCOUNT-HJyV
3533,17792,87.04,DISCOUNT-WJQt
3534,17797,63.14,DISCOUNT-Mzzs
3535,17807,19.65,DISCOUNT-Dygo
3536,17813,34.72,DISCOUNT-aBPa
3537,17841,96.25,DISCOUNT-wxvS
3538,17842,27.91,DISCOUNT-ykVi
3539,17853,92.51,DISCOUNT-fcYG
3540,17857,52.48,DISCOUNT-ikrS
3541,17858,48.73,DISCOUNT-pldr
3542,17862,65.51,DISCOUNT-TldF
3543,17863,98.39,DISCOUNT-oMSX
3544,17865,14.06,DISCOUNT-ndWf
3545,17872,97.35,DISCOUNT-flHD
3546,17875,42.69,DISCOUNT-HUfj
3547,17888,58.02,DISCOUNT-JChC
3548,17892,87.06,DISCOUNT-GIqh
3549,17911,41.52,DISCOUNT-DcKX
3550,17912,58.07,DISCOUNT-LAQe
3551,17921,69.33,DISCOUNT-jTSO
3552,17923,74.47,DISCOUNT-ANew
3553,17924,34.55,DISCOUNT-TUFF
3554,17925,85.46,DISCOUNT-cvVo
3555,17933,73.95,DISCOUNT-oWHg
3556,17941,16.0,DISCOUNT-OFFS
3557,17943,45.75,DISCOUNT-EODU
3558,17945,41.4,DISCOUNT-cRZq
3559,17948,67.77,DISCOUNT-WWpd
3560,17950,13.61,DISCOUNT-ajky
3561,17954,44.96,DISCOUNT-VedC
3562,17958,60.55,DISCOUNT-DAyk
3563,17964,67.99,DISCOUNT-CCHN
3564,17966,64.85,DISCOUNT-NBrs
3565,17967,39.45,DISCOUNT-oVGa
3566,17968,10.3,DISCOUNT-ycWy
3567,17970,94.26,DISCOUNT-WWNs
3568,17971,70.64,DISCOUNT-uhnh
3569,17981,70.61,DISCOUNT-EuFN
3570,17986,60.08,DISCOUNT-ANwh
3571,17989,22.63,DISCOUNT-zTbv
3572,17999,30.23,DISCOUNT-nstr
3573,18003,23.68,DISCOUNT-qbCO
3574,18012,37.32,DISCOUNT-UXHm
3575,18019,37.35,DISCOUNT-HoNm
3576,18020,73.37,DISCOUNT-vDKB
3577,18033,5.16,DISCOUNT-pYYU
3578,18042,50.52,DISCOUNT-NCQY
3579,18044,22.66,DISCOUNT-bZCk
3580,18054,20.95,DISCOUNT-sUzp
3581,18057,35.24,DISCOUNT-Qazn
3582,18059,95.23,DISCOUNT-iyfW
3583,18065,84.05,DISCOUNT-DKjJ
3584,18071,56.23,DISCOUNT-okGI
3585,18080,89.52,DISCOUNT-UdSM
3586,18093,86.35,DISCOUNT-GSAN
3587,18094,69.12,DISCOUNT-kQvT
3588,18095,33.99,DISCOUNT-jpFt
3589,18098,30.92,DISCOUNT-POTH
3590,18102,36.08,DISCOUNT-pmWW
3591,18107,22.91,DISCOUNT-GtfR
3592,18109,18.41,DISCOUNT-JGQL
3593,18117,76.61,DISCOUNT-Qqgc
3594,18136,8.69,DISCOUNT-usKK
3595,18140,23.53,DISCOUNT-GtIG
3596,18164,89.13,DISCOUNT-GJpv
3597,18167,25.33,DISCOUNT-IGen
3598,18170,31.73,DISCOUNT-zWtp
3599,18177,80.35,DISCOUNT-freO
3600,18178,98.69,DISCOUNT-eiyI
3601,18184,27.97,DISCOUNT-xCNk
3602,18193,41.18,DISCOUNT-vAyb
3603,18194,96.37,DISCOUNT-VUaR
3604,18203,97.77,DISCOUNT-TaVI
3605,18222,66.71,DISCOUNT-rzpg
3606,18235,31.75,DISCOUNT-hDaS
3607,18238,66.83,DISCOUNT-qCDa
3608,18243,66.34,DISCOUNT-dVFf
3609,18247,5.79,DISCOUNT-JZXN
3610,18251,10.35,DISCOUNT-XdfZ
3611,18253,9.3,DISCOUNT-UhcE
3612,18266,63.84,DISCOUNT-Dtkl
